lon,lat,type,loctype,address,north,south,east,west
-73.087749,41.6032207,administrative_area_level_1,approximate,"connecticut, usa",42.050587,40.950943,-71.787239,-73.727775
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-81.8538669,41.4057985,airport,rooftop,"cleveland hopkins international airport (cle), 5300 riverside dr, cleveland, oh 44135, usa",41.40714748,41.40444952,-81.85251792,-81.85521588
-75.8526915,42.9300668,locality,approximate,"cazenovia, ny 13035, usa",42.941852,42.917532,-75.8332039,-75.8677659
-104.783748,38.8446032,establishment,rooftop,"2450 e cache la poudre st, colorado springs, co 80909, usa",38.84595218,38.84325422,-104.782399,-104.785097
-86.902298,32.3182314,administrative_area_level_1,approximate,"alabama, usa",35.008028,30.144425,-84.888246,-88.4732269
-86.0013875,41.4428253,locality,approximate,"nappanee, in 46550, usa",41.4663009,41.4266689,-85.929683,-86.0400279
-75.6496302,40.2453741,locality,approximate,"pottstown, pa 19464, usa",40.2674949,40.2325079,-75.6103289,-75.678095
-74.4773775,40.8923212,locality,approximate,"denville, nj, usa",40.935156,40.833144,-74.4385679,-74.5335729
-73.9441579,40.6781784,political,approximate,"brooklyn, ny, usa",40.739446,40.551042,-73.8333651,-74.05663
-79.0558445,35.9131996,locality,approximate,"chapel hill, nc, usa",35.972366,35.869552,-78.9954109,-79.083171
-91.9623327,30.9842977,administrative_area_level_1,approximate,"louisiana, usa",33.019544,28.8551271,-88.758388,-94.043352
-88.4723014,41.8922499,locality,approximate,"elburn, il 60119, usa",41.9071679,41.8596881,-88.4424489,-88.4871011
-84.3879824,33.7489954,locality,approximate,"atlanta, ga, usa",33.8876179,33.6478079,-84.289389,-84.5518189
-72.6620402,40.9170435,locality,approximate,"riverhead, ny 11901, usa",40.9806589,40.9136001,-72.6132958,-72.7279949
-95.712891,37.09024,establishment,geometric_center,"independence, ks 67301, usa",37.09158898,37.08889102,-95.71154202,-95.71423998
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-111.9400054,33.4255104,locality,approximate,"tempe, az, usa",33.463984,33.3198608,-111.8772261,-111.978976
-83.2948922,36.2139814,locality,approximate,"morristown, tn, usa",36.2711399,36.1333658,-83.1955721,-83.429113
-94.5812997,39.0981947,bar,rooftop,"1334 grand blvd, kansas city, mo 64106, usa",39.09954368,39.09684572,-94.57995072,-94.58264868
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-78.9453056,34.9704419,locality,approximate,"hope mills, nc, usa",35.0097001,34.929465,-78.9012029,-79.0014809
-77.0947092,38.984652,locality,approximate,"bethesda, md, usa",39.0226339,38.940586,-77.0785925,-77.1585612
-73.9712488,40.7830603,political,approximate,"manhattan, new york, ny, usa",40.820045,40.698078,-73.903313,-74.035149
-75.5276699,38.9108325,administrative_area_level_1,approximate,"delaware, usa",39.8394839,38.451018,-74.984165,-75.7891479
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-88.7878678,43.7844397,administrative_area_level_1,approximate,"wisconsin, usa",47.3098219,42.4917199,-86.2495479,-92.8894331
-89.2903392,31.3271189,locality,approximate,"hattiesburg, ms, usa",31.405253,31.1860121,-89.224225,-89.416684
-71.5723953,43.1938516,administrative_area_level_1,approximate,"new hampshire, usa",45.3054761,42.696985,-70.575094,-72.557185
-90.125109,38.5833842,locality,approximate,"centreville, il, usa",38.609272,38.555152,-90.0655219,-90.141014
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-81.3792365,28.5383355,locality,approximate,"orlando, fl, usa",28.6143519,28.3479859,-81.22977,-81.50773
-71.0588801,42.3600825,locality,approximate,"boston, ma, usa",42.4008199,42.22788,-70.749455,-71.191113
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-70.934205,41.6362152,locality,approximate,"new bedford, ma, usa",41.745747,41.58184,-70.878749,-70.9770829
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-82.0873181,29.5919136,locality,approximate,"hawthorne, fl 32640, usa",29.6256771,29.570765,-82.055605,-82.109917
-93.6249593,41.5868353,locality,approximate,"des moines, ia, usa",41.6540759,41.479264,-93.503215,-93.709817
-84.0341106,41.2292165,locality,approximate,"hamler, oh 43524, usa",41.235979,41.224159,-84.026405,-84.0409168
-82.3182178,40.8686675,locality,approximate,"ashland, oh 44805, usa",40.900109,40.8342418,-82.261963,-82.3562149
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-77.8868117,34.2103894,locality,approximate,"wilmington, nc, usa",34.2670259,34.1472459,-77.7868489,-77.9572911
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-77.4291298,39.0066993,locality,approximate,"sterling, va, usa",39.025042,38.9827089,-77.3715121,-77.4352299
-79.9310512,32.7764749,locality,approximate,"charleston, sc, usa",32.973586,32.6685048,-79.7971659,-80.14379
-94.5785667,39.0997265,locality,approximate,"kansas city, mo, usa",39.356662,38.827176,-94.385522,-94.765917
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-73.064036,41.2306979,locality,approximate,"milford, ct, usa",41.276596,41.168605,-72.979047,-73.1224529
-81.6943605,41.49932,locality,approximate,"cleveland, oh, usa",41.604436,41.390628,-81.5327439,-81.878976
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-74.4773775,40.8923212,locality,approximate,"denville, nj, usa",40.935156,40.833144,-74.4385679,-74.5335729
-111.9507042,33.8333716,locality,approximate,"cave creek, az 85331, usa",33.9010569,33.7883519,-111.9080341,-112.03067
-84.3879824,33.7489954,locality,approximate,"atlanta, ga, usa",33.8876179,33.6478079,-84.289389,-84.5518189
-82.9987942,39.9611755,locality,approximate,"columbus, oh, usa",40.1572719,39.808631,-82.7713781,-83.2102799
-71.0588801,42.3600825,locality,approximate,"boston, ma, usa",42.4008199,42.22788,-70.749455,-71.191113
-73.134961,40.789142,establishment,approximate,"long island, new york, usa",41.1612401,40.5429789,-71.8562011,-74.0419497
-97.5164276,35.4675602,locality,approximate,"oklahoma city, ok, usa",35.674752,35.2905439,-97.12472,-97.8336749
-86.5804473,35.5174913,administrative_area_level_1,approximate,"tennessee, usa",36.678118,34.9829239,-81.6469,-90.3102978
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-94.3413168,34.0378916,locality,approximate,"de queen, ar 71832, usa",34.0643619,34.0201741,-94.316839,-94.3737999
-88.344296,44.222135,establishment,geometric_center,"manitowoc rd, appleton, wi 54915, usa",44.22348398,44.22078602,-88.34294702,-88.34564498
-77.7388818,39.3253786,locality,approximate,"harpers ferry, wv 25425, usa",39.3334279,39.3180471,-77.727379,-77.7554161
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-80.2973345,25.8662447,beauty_salon,rooftop,"734 w 49th st, hialeah, fl 33012, usa",25.86759368,25.86489572,-80.29598552,-80.29868348
-79.9558968,39.629526,locality,approximate,"morgantown, wv, usa",39.675097,39.595085,-79.8987709,-79.9881598
-75.1652215,39.9525839,locality,approximate,"philadelphia, pa, usa",40.1379919,39.8670041,-74.9557629,-75.280303
-78.4766781,38.0293059,locality,approximate,"charlottesville, va, usa",38.070591,38.0095839,-78.446311,-78.5236368
-73.9441579,40.6781784,political,approximate,"brooklyn, ny, usa",40.739446,40.551042,-73.8333651,-74.05663
-77.6088465,43.1565779,locality,approximate,"rochester, ny, usa",43.269045,43.103318,-77.531166,-77.701632
-73.087749,41.6032207,administrative_area_level_1,approximate,"connecticut, usa",42.050587,40.950943,-71.787239,-73.727775
-74.4056612,40.0583238,administrative_area_level_1,approximate,"new jersey, usa",41.357423,38.788657,-73.88506,-75.5635861
-79.9958864,40.4406248,locality,approximate,"pittsburgh, pa, usa",40.501368,40.3613689,-79.8657231,-80.0952779
-86.1349019,40.2671941,administrative_area_level_1,approximate,"indiana, usa",41.761368,37.7717419,-84.784662,-88.097892
-77.2013705,39.1434406,locality,approximate,"gaithersburg, md, usa",39.168278,39.1026379,-77.1711339,-77.2525858
-76.6412712,39.0457549,administrative_area_level_1,approximate,"maryland, usa",39.723037,37.8866049,-74.9862819,-79.4876511
-77.4010762,35.529051,locality,approximate,"winterville, nc, usa",35.556281,35.4876209,-77.370878,-77.4325661
-81.5356463,35.2923513,locality,approximate,"shelby, nc, usa",35.330396,35.239176,-81.45773,-81.6369221
-71.5723953,43.1938516,administrative_area_level_1,approximate,"new hampshire, usa",45.3054761,42.696985,-70.575094,-72.557185
-80.2251359,36.1486013,establishment,rooftop,"4300 old rural hall rd, winston-salem, nc 27105, usa",36.14995028,36.14725232,-80.22378692,-80.22648488
-75.977985,36.8529263,locality,approximate,"virginia beach, va, usa",37.040886,36.5504529,-75.7974969,-76.2277601
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-89.4012302,43.0730517,locality,approximate,"madison, wi, usa",43.171916,42.998071,-89.246452,-89.5663889
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-79.9895022,40.6747887,locality,approximate,"valencia, pa 16059, usa",40.680706,40.673042,-79.9770429,-79.9976838
-90.0489801,35.1495343,locality,approximate,"memphis, tn, usa",35.264187,34.994185,-89.637081,-90.3044929
-93.2650108,44.977753,locality,approximate,"minneapolis, mn, usa",45.05125,44.890144,-93.193794,-93.329163
-73.134961,40.789142,establishment,approximate,"long island, new york, usa",41.1612401,40.5429789,-71.8562011,-74.0419497
-91.9623327,30.9842977,administrative_area_level_1,approximate,"louisiana, usa",33.019544,28.8551271,-88.758388,-94.043352
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-88.8139469,35.6145169,locality,approximate,"jackson, tn, usa",35.7562881,35.5402259,-88.756758,-88.9204599
-88.4487021,42.3147436,locality,approximate,"woodstock, il 60098, usa",42.358173,42.2697579,-88.385004,-88.4915931
-90.704279,35.8422967,locality,approximate,"jonesboro, ar, usa",35.8933789,35.7486,-90.551545,-90.785927
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-85.8316318,33.6598257,locality,approximate,"anniston, al, usa",33.750917,33.599966,-85.7553669,-85.931236
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-83.2291862,35.4853872,administrative_area_level_3,approximate,"qualla, nc, usa",35.5248611,35.399603,-83.1363399,-83.363754
-90.1994042,38.6270025,locality,approximate,"st. louis, mo, usa",38.774349,38.5318519,-90.166409,-90.320515
-97.092877,35.0077519,administrative_area_level_1,approximate,"oklahoma, usa",37.0023119,33.615787,-94.430662,-103.002455
-95.3698028,29.7604267,locality,approximate,"houston, tx, usa",30.1107319,29.523624,-95.014496,-95.7880869
-92.2895948,34.7464809,locality,approximate,"little rock, ar, usa",34.8219489,34.6260609,-92.154944,-92.520911
-71.5723953,43.1938516,administrative_area_level_1,approximate,"new hampshire, usa",45.3054761,42.696985,-70.575094,-72.557185
-81.6035062,33.6005783,administrative_area_level_2,approximate,"aiken county, sc, usa",33.87738,33.1981479,-81.18724,-82.012542
-95.992775,36.1539816,locality,approximate,"tulsa, ok, usa",36.336506,35.968097,-95.6815429,-96.074478
-83.1779746,41.1144992,locality,approximate,"tiffin, oh 44883, usa",41.1450508,41.0930861,-83.1496021,-83.225319
-73.087749,41.6032207,administrative_area_level_1,approximate,"connecticut, usa",42.050587,40.950943,-71.787239,-73.727775
-73.1967741,42.8781345,locality,approximate,"bennington, vt 05201, usa",42.893334,42.8499501,-73.1498491,-73.2218339
-86.1349019,40.2671941,administrative_area_level_1,approximate,"indiana, usa",41.761368,37.7717419,-84.784662,-88.097892
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-84.5120196,39.1031182,locality,approximate,"cincinnati, oh, usa",39.2207591,39.051921,-84.3687548,-84.7120481
-76.6121893,39.2903848,locality,approximate,"baltimore, md, usa",39.3722059,39.1972069,-76.5294528,-76.7115191
-90.1994042,38.6270025,locality,approximate,"st. louis, mo, usa",38.774349,38.5318519,-90.166409,-90.320515
-87.9064736,43.0389025,locality,approximate,"milwaukee, wi, usa",43.1949671,42.9208158,-87.8639841,-88.070876
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-94.2210237,35.4915705,establishment,rooftop,"233 collum ln e, alma, ar 72921, usa",35.49291948,35.49022152,-94.21967472,-94.22237268
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-91.8318334,37.9642529,administrative_area_level_1,approximate,"missouri, usa",40.61364,35.9956829,-89.099494,-95.774704
-73.9417735,40.6872176,neighborhood,approximate,"bedford-stuyvesant, brooklyn, ny, usa",40.7008292,40.6762768,-73.9052618,-73.9619136
-76.1783739,40.0466571,administrative_area_level_2,approximate,"lancaster county, pa, usa",40.315695,39.7211309,-75.8737741,-76.72162
-98.4842465,39.011902,administrative_area_level_1,approximate,"kansas, usa",40.0045419,36.9930159,-94.588387,-102.0517688
-73.0784429,40.8123205,locality,approximate,"holbrook, ny, usa",40.8323169,40.7644727,-73.0424,-73.0979659
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-87.6630019,41.9651741,establishment,rooftop,"1313 w wilson ave, chicago, il 60640, usa",41.96652308,41.96382512,-87.66165292,-87.66435088
-83.9207392,35.9606384,locality,approximate,"knoxville, tn, usa",36.067428,35.8494959,-83.688543,-84.161622
-83.1338214,42.680588,locality,approximate,"rochester, mi, usa",42.7044,42.6739339,-83.0938158,-83.1486
-87.8539425,41.6303103,locality,approximate,"orland park, il, usa",41.6526519,41.552456,-87.7904499,-87.9118319
-86.0347186,41.1733771,locality,approximate,"mentone, in 46539, usa",41.1806639,41.1667069,-86.0276711,-86.050206
-84.3879824,33.7489954,locality,approximate,"atlanta, ga, usa",33.8876179,33.6478079,-84.289389,-84.5518189
-90.704279,35.8422967,locality,approximate,"jonesboro, ar, usa",35.8933789,35.7486,-90.551545,-90.785927
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-71.3824374,42.4072107,administrative_area_level_1,approximate,"massachusetts, usa",42.88679,41.187053,-69.858861,-73.5081419
-81.4503924,41.6539359,locality,approximate,"eastlake, oh, usa",41.694745,41.624148,-81.4000328,-81.462537
-83.4326841,38.1839705,locality,approximate,"morehead, ky 40351, usa",38.222656,38.163226,-83.4084418,-83.496112
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-80.8431267,35.2270869,locality,approximate,"charlotte, nc, usa",35.393133,35.0131739,-80.670104,-81.0095539
-86.158068,39.768403,locality,approximate,"indianapolis, in, usa",39.927392,39.632177,-85.9373789,-86.3281211
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-74.1854209,40.8067546,locality,approximate,"bloomfield, nj, usa",40.848799,40.7680481,-74.162628,-74.21189
-88.2314813,43.0116784,locality,approximate,"waukesha, wi, usa",43.059607,42.9509759,-88.17385,-88.3048138
-83.6538244,41.5628294,locality,approximate,"maumee, oh, usa",41.593654,41.536814,-83.6064081,-83.718167
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-104.990251,39.7392358,locality,approximate,"denver, co, usa",39.9142469,39.614431,-104.6002959,-105.109927
-82.9000751,32.1656221,administrative_area_level_1,approximate,"georgia, usa",35.0006589,30.3555908,-80.751429,-85.6051649
-79.93792,32.787653,establishment,rooftop,"423 king st, charleston, sc 29403, usa",32.78900198,32.78630402,-79.93657102,-79.93926898
-95.6516284,37.0500432,bowling_alley,rooftop,"2300 woodland ave # b, coffeyville, ks 67337, usa",37.05139218,37.04869422,-95.65027942,-95.65297738
-86.7816016,36.1626638,locality,approximate,"nashville, tn, usa",36.4054959,35.9677851,-86.5155879,-87.054903
-74.738187,40.279623,establishment,rooftop,"2083 lawrenceville rd, lawrenceville, nj 08648, usa",40.28097198,40.27827402,-74.73683802,-74.73953598
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-70.2962408,41.6687897,establishment,approximate,"cape cod, massachusetts, usa",42.0823174,41.5149887,-69.9285511,-70.6876673
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-83.8088171,39.9242266,locality,approximate,"springfield, oh, usa",39.982857,39.8878549,-83.703424,-83.8696619
-71.0588801,42.3600825,locality,approximate,"boston, ma, usa",42.4008199,42.22788,-70.749455,-71.191113
-77.9927651,35.3848841,locality,approximate,"goldsboro, nc, usa",35.443201,35.3142531,-77.8909829,-78.065893
-71.5723953,43.1938516,administrative_area_level_1,approximate,"new hampshire, usa",45.3054761,42.696985,-70.575094,-72.557185
-88.7878678,43.7844397,administrative_area_level_1,approximate,"wisconsin, usa",47.3098219,42.4917199,-86.2495479,-92.8894331
-71.0786653,42.5750939,locality,approximate,"north reading, ma 01864, usa",42.6090329,42.5516689,-71.028228,-71.1365319
-84.5120196,39.1031182,locality,approximate,"cincinnati, oh, usa",39.2207591,39.051921,-84.3687548,-84.7120481
-73.6406845,40.7492678,locality,approximate,"mineola, ny, usa",40.7599919,40.7368479,-73.6207359,-73.657912
-80.1373174,26.1224386,locality,approximate,"fort lauderdale, fl, usa",26.21186,26.070365,-80.087165,-80.2039691
-95.3698028,29.7604267,locality,approximate,"houston, tx, usa",30.1107319,29.523624,-95.014496,-95.7880869
-78.8783689,42.8864468,locality,approximate,"buffalo, ny, usa",42.9664549,42.826023,-78.795157,-78.9337276
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-74.4056612,40.0583238,administrative_area_level_1,approximate,"new jersey, usa",41.357423,38.788657,-73.88506,-75.5635861
-84.2700179,37.8393332,administrative_area_level_1,approximate,"kentucky, usa",39.147458,36.4971289,-81.9649708,-89.5715089
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-88.0398912,30.6953657,locality,approximate,"mobile, al, usa",30.843458,30.560374,-87.9566159,-88.2212529
-120.7401385,47.7510741,administrative_area_level_1,approximate,"washington, usa",49.0024305,45.543541,-116.91558,-124.8489739
-87.4052865,37.9444882,locality,approximate,"newburgh, in 47630, usa",37.9694409,37.939327,-87.347242,-87.4234379
-74.2765441,40.9253725,locality,approximate,"wayne, nj 07470, usa",41.014063,40.882871,-74.1955409,-74.2891859
-104.8319195,39.7294319,locality,approximate,"aurora, co, usa",39.826671,39.550999,-104.4889061,-104.884761
-87.2169149,30.421309,locality,approximate,"pensacola, fl, usa",30.5105949,30.3631529,-87.1261481,-87.25934
-95.9345034,41.2565369,locality,approximate,"omaha, ne, usa",41.39317,41.1905479,-95.871141,-96.2913561
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-73.0784429,40.8123205,locality,approximate,"holbrook, ny, usa",40.8323169,40.7644727,-73.0424,-73.0979659
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-69.4454689,45.253783,administrative_area_level_1,approximate,"maine, usa",47.459686,42.9171259,-66.8850751,-71.0843341
-88.2039607,41.8847507,locality,approximate,"west chicago, il, usa",41.9371469,41.855022,-88.1751489,-88.2629749
-111.8363216,39.7102336,locality,approximate,"nephi, ut 84648, usa",39.73235,39.6673598,-111.8047589,-111.851187
-89.7811745,30.2751945,locality,approximate,"slidell, la, usa",30.3580649,30.2170118,-89.723235,-89.83774
-74.113198,40.8814882,locality,approximate,"garfield, nj 07026, usa",40.8936639,40.861615,-74.0919129,-74.130187
-80.1917902,25.7616798,locality,approximate,"miami, fl, usa",25.855773,25.709042,-80.139157,-80.3197599
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-111.0937311,39.3209801,administrative_area_level_1,approximate,"utah, usa",42.001618,36.9979031,-109.0410581,-114.0529979
-81.1637245,33.836081,administrative_area_level_1,approximate,"south carolina, usa",35.2155401,32.033454,-78.4993009,-83.353928
-89.6501481,39.7817213,locality,approximate,"springfield, il, usa",39.874049,39.6536259,-89.5684858,-89.7731769
-97.3815904,37.6819535,establishment,rooftop,"207 s sheridan st, wichita, ks 67213, usa",37.68330248,37.68060452,-97.38024142,-97.38293938
-74.2286435,40.7263249,locality,approximate,"irvington, nj 07111, usa",40.7434,40.7082901,-74.2094889,-74.2562899
-88.0072909,41.9750287,locality,approximate,"itasca, il, usa",41.9926389,41.955374,-87.985231,-88.05136
-74.4815438,40.7967667,locality,approximate,"morristown, nj 07960, usa",40.8183609,40.7802309,-74.456181,-74.501444
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-80.1756481,33.0185039,locality,approximate,"summerville, sc, usa",33.0547861,32.944854,-80.124797,-80.2354781
-75.1652215,39.9525839,locality,approximate,"philadelphia, pa, usa",40.1379919,39.8670041,-74.9557629,-75.280303
-93.0899578,44.9537029,locality,approximate,"st paul, mn, usa",44.992016,44.887399,-93.0043198,-93.207787
-82.4571776,27.950575,locality,approximate,"tampa, fl, usa",28.1714781,27.817487,-82.2597409,-82.64882
-108.5506486,39.0638705,locality,approximate,"grand junction, co, usa",39.1527559,39.0186281,-108.463919,-108.6757521
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-85.6023643,44.3148443,administrative_area_level_1,approximate,"michigan, usa",48.3060628,41.696118,-82.1229709,-90.4181358
-73.087749,41.6032207,administrative_area_level_1,approximate,"connecticut, usa",42.050587,40.950943,-71.787239,-73.727775
-79.8453298,41.8995001,locality,approximate,"union city, pa 16438, usa",41.907274,41.8833449,-79.8288119,-79.8644209
