lon,lat,type,loctype,address,north,south,east,west
-77.555772,38.771177,establishment,rooftop,"8641 virginia meadows dr, manassas, va 20109, usa",38.77252598,38.76982802,-77.55442302,-77.55712098
-93.2060163,37.0208865,locality,approximate,"ozark, mo, usa",37.0922329,36.938998,-93.1748948,-93.2560149
-81.3399414,28.5828156,political,approximate,"orlando metropolitan area, fl, usa",29.27675,27.6419901,-80.861395,-81.9576411
-92.3425775,42.492786,locality,approximate,"waterloo, ia, usa",42.5704659,42.4221841,-92.24888,-92.4371199
-78.8783689,42.8864468,locality,approximate,"buffalo, ny, usa",42.9664549,42.826023,-78.795157,-78.9337276
-80.1917902,25.7616798,locality,approximate,"miami, fl, usa",25.855773,25.709042,-80.139157,-80.3197599
-85.6023643,44.3148443,administrative_area_level_1,approximate,"michigan, usa",48.3060628,41.696118,-82.1229709,-90.4181358
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-117.1610838,32.715738,locality,approximate,"san diego, ca, usa",33.114249,32.534856,-116.90816,-117.3097969
-73.9806807,40.7553242,establishment,rooftop,"15 w 44th st # 4, new york, ny 10036, usa",40.75667318,40.75397522,-73.97933172,-73.98202968
-80.1289321,26.3683064,locality,approximate,"boca raton, fl, usa",26.4249029,26.3207559,-80.063664,-80.1710669
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-81.001525,29.1703918,beauty_salon,rooftop,"2174 s ridgewood ave suite a, south daytona, fl 32119, usa",29.17174078,29.16904282,-81.00017602,-81.00287398
-74.9060053,38.9351125,locality,approximate,"cape may, nj 08204, usa",38.9521469,38.928519,-74.8687019,-74.9388011
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-83.0457538,42.331427,locality,approximate,"detroit, mi, usa",42.45023,42.255192,-82.910451,-83.287959
-82.4779053,34.6184471,locality,approximate,"williamston, sc, usa",34.6349839,34.6024119,-82.455613,-82.505742
-84.6343783,33.8126059,locality,approximate,"austell, ga, usa",33.8411531,33.7962289,-84.604626,-84.6815869
-84.155741,31.5785074,locality,approximate,"albany, ga, usa",31.623491,31.5222981,-84.0586409,-84.273217
-83.0457538,42.331427,locality,approximate,"detroit, mi, usa",42.45023,42.255192,-82.910451,-83.287959
-80.1917902,25.7616798,locality,approximate,"miami, fl, usa",25.855773,25.709042,-80.139157,-80.3197599
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-97.2689331,37.5455735,locality,approximate,"derby, ks 67037, usa",37.5845689,37.5188659,-97.2220288,-97.281339
-91.8318334,35.20105,administrative_area_level_1,approximate,"arkansas, usa",36.4997491,33.0041059,-89.6448379,-94.617919
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-73.9841161,40.7317696,bar,rooftop,"322 e 14th st, new york, ny 10003, usa",40.73311858,40.73042062,-73.98276712,-73.98546508
-75.1652215,39.9525839,locality,approximate,"philadelphia, pa, usa",40.1379919,39.8670041,-74.9557629,-75.280303
-70.8226541,43.9653889,colloquial_area,approximate,"new england, usa",47.459686,40.950943,-66.8850751,-73.727775
-83.985,42.43472,locality,approximate,"hell, mi 48169, usa",42.4429546,42.4264843,-83.9689926,-84.0010074
-90.1994042,38.6270025,locality,approximate,"st. louis, mo, usa",38.774349,38.5318519,-90.166409,-90.320515
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-88.0398912,30.6953657,locality,approximate,"mobile, al, usa",30.843458,30.560374,-87.9566159,-88.2212529
-118.2436849,34.0522342,locality,approximate,"los angeles, ca, usa",34.3373061,33.7036519,-118.1552891,-118.6681759
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-85.6680863,42.9633599,locality,approximate,"grand rapids, mi, usa",43.0290509,42.8836659,-85.5686459,-85.7515321
-81.3312195,40.9636685,locality,approximate,"hartville, oh 44632, usa",40.9710169,40.948157,-81.318168,-81.364463
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-92.2895948,34.7464809,locality,approximate,"little rock, ar, usa",34.8219489,34.6260609,-92.154944,-92.520911
-120.5542012,43.8041334,administrative_area_level_1,approximate,"oregon, usa",46.299099,41.9917941,-116.463262,-124.7035411
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-111.8431068,43.5427278,political,approximate,"idaho falls, id, id, usa",44.058454,43.019385,-111.043997,-112.697408
-74.3178015,40.2436953,establishment,rooftop,"8 deptford ct unit 10, freehold township, nj 07728, usa",40.24504428,40.24234632,-74.31645252,-74.31915048
-86.7816016,36.1626638,locality,approximate,"nashville, tn, usa",36.4054959,35.9677851,-86.5155879,-87.054903
-104.990251,39.7392358,locality,approximate,"denver, co, usa",39.9142469,39.614431,-104.6002959,-105.109927
-95.9345034,41.2565369,locality,approximate,"omaha, ne, usa",41.39317,41.1905479,-95.871141,-96.2913561
-97.6404283,37.3901435,bar,rooftop,"113 spring ave, conway springs, ks 67031, usa",37.39149248,37.38879452,-97.63907932,-97.64177728
-104.990251,39.7392358,locality,approximate,"denver, co, usa",39.9142469,39.614431,-104.6002959,-105.109927
-118.2436849,34.0522342,locality,approximate,"los angeles, ca, usa",34.3373061,33.7036519,-118.1552891,-118.6681759
-73.7562317,42.6525793,locality,approximate,"albany, ny, usa",42.7223788,42.61379,-73.723263,-73.898099
-92.4579383,35.0780913,establishment,rooftop,"201 donaghey ave, conway, ar 72035, usa",35.07944028,35.07674232,-92.45658932,-92.45928728
-95.7243335,37.2321077,establishment,rooftop,"800 n 21st st, independence, ks 67301, usa",37.23345668,37.23075872,-95.72298452,-95.72568248
-120.7401385,47.7510741,administrative_area_level_1,approximate,"washington, usa",49.0024305,45.543541,-116.91558,-124.8489739
-98.4842465,39.011902,administrative_area_level_1,approximate,"kansas, usa",40.0045419,36.9930159,-94.588387,-102.0517688
-90.0715323,29.9510658,locality,approximate,"new orleans, la, usa",30.199332,29.8666609,-89.625053,-90.1400739
-81.1637245,33.836081,administrative_area_level_1,approximate,"south carolina, usa",35.2155401,32.033454,-78.4993009,-83.353928
-73.1856703,40.7320429,locality,approximate,"east islip, ny, usa",40.7473382,40.698403,-73.1636829,-73.204651
-82.4468201,38.3228619,locality,approximate,"lavalette, wv 25535, usa",38.3316151,38.3141076,-82.4308127,-82.4628275
-91.8318334,35.20105,administrative_area_level_1,approximate,"arkansas, usa",36.4997491,33.0041059,-89.6448379,-94.617919
-82.3940104,34.8526176,locality,approximate,"greenville, sc, usa",34.8908379,34.7754991,-82.2909819,-82.434679
-120.7401385,47.7510741,administrative_area_level_1,approximate,"washington, usa",49.0024305,45.543541,-116.91558,-124.8489739
-80.083191,26.715168,establishment,rooftop,"235 courtney lakes cir #102, west palm beach, fl 33401, usa",26.71651698,26.71381902,-80.08184202,-80.08453998
-99.9018131,43.9695148,administrative_area_level_1,approximate,"south dakota, usa",45.945713,42.479686,-96.436589,-104.0577391
-73.9874078,40.7659887,bar,rooftop,"815 9th ave, new york, ny 10019, usa",40.76733768,40.76463972,-73.98605882,-73.98875678
-122.4409335,37.8000262,establishment,rooftop,"3258 scott st, san francisco, ca 94123, usa",37.80137518,37.79867722,-122.4395845,-122.4422825
-87.2008048,30.8385202,colloquial_area,approximate,"new york, fl 32565, usa",30.8481001,30.8289393,-87.1847974,-87.2168122
-77.1945247,41.2033216,administrative_area_level_1,approximate,"pennsylvania, usa",42.516072,39.7197989,-74.6895018,-80.519895
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-73.9441579,40.6781784,political,approximate,"brooklyn, ny, usa",40.739446,40.551042,-73.8333651,-74.05663
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-88.7878678,43.7844397,administrative_area_level_1,approximate,"wisconsin, usa",47.3098219,42.4917199,-86.2495479,-92.8894331
-73.9712488,40.7830603,political,approximate,"manhattan, new york, ny, usa",40.820045,40.698078,-73.903313,-74.035149
-94.8191285,38.8813958,locality,approximate,"olathe, ks, usa",38.987756,38.8054929,-94.7140479,-94.928023
-78.6381787,35.7795897,locality,approximate,"raleigh, nc, usa",35.971728,35.7158079,-78.471063,-78.8190489
-118.2436849,34.0522342,locality,approximate,"los angeles, ca, usa",34.3373061,33.7036519,-118.1552891,-118.6681759
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-76.6412712,39.0457549,administrative_area_level_1,approximate,"maryland, usa",39.723037,37.8866049,-74.9862819,-79.4876511
-97.4780954,35.6528323,locality,approximate,"edmond, ok, usa",35.7255509,35.608841,-97.264967,-97.549519
-87.771964,41.909611,beauty_salon,rooftop,"5842 w north ave, chicago, il 60639, usa",41.91095998,41.90826202,-87.77061502,-87.77331298
-95.9480718,36.7410461,clothing_store,rooftop,"2687 se adams blvd, bartlesville, ok 74006, usa",36.74239508,36.73969712,-95.94672282,-95.94942078
-149.0729714,62.4113634,colloquial_area,approximate,"west coast, usa",71.441059,18.86546,-114.131211,172.3478461
-98.4842465,39.011902,administrative_area_level_1,approximate,"kansas, usa",40.0045419,36.9930159,-94.588387,-102.0517688
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-105.0813734,39.7047095,locality,approximate,"lakewood, co, usa",39.761955,39.6183039,-105.053173,-105.199324
-79.9414266,37.2709704,locality,approximate,"roanoke, va, usa",37.3374169,37.211227,-79.8774871,-80.0375979
-88.6644957,34.2134407,locality,approximate,"plantersville, ms, usa",34.2263699,34.197614,-88.641418,-88.683209
-71.4774291,41.5800945,administrative_area_level_1,approximate,"rhode island, usa",42.0188,41.095834,-71.0885709,-71.9072581
-118.2436849,34.0522342,locality,approximate,"los angeles, ca, usa",34.3373061,33.7036519,-118.1552891,-118.6681759
-77.0947092,38.984652,locality,approximate,"bethesda, md, usa",39.0226339,38.940586,-77.0785925,-77.1585612
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-117.9189742,33.8120918,amusement_park,rooftop,"1313 disneyland dr, anaheim, ca 92802, usa",33.81344078,33.81074282,-117.9176252,-117.9203232
-75.1652215,39.9525839,locality,approximate,"philadelphia, pa, usa",40.1379919,39.8670041,-74.9557629,-75.280303
-81.4736377,28.4722475,establishment,geometric_center,"orlando, fl 32819, usa",28.47359648,28.47089852,-81.47228872,-81.47498668
-94.3985475,35.3859242,locality,approximate,"fort smith, ar, usa",35.449995,35.263506,-94.2523641,-94.43559
-81.563874,28.385233,amusement_park,geometric_center,"walt disney world resort, orlando, fl 32830, usa",28.38658198,28.38388402,-81.56252502,-81.56522298
-111.8910474,40.7607793,locality,approximate,"salt lake city, ut, usa",40.8529699,40.700246,-111.7394581,-112.101512
-82.9000751,32.1656221,administrative_area_level_1,approximate,"georgia, usa",35.0006589,30.3555908,-80.751429,-85.6051649
-97.6916645,30.3129785,church,rooftop,"5811 berkman dr, austin, tx 78723, usa",30.31432748,30.31162952,-97.69031552,-97.69301348
-73.9753676,40.7870106,neighborhood,approximate,"upper west side, new york, ny, usa",40.806098,40.768483,-73.9582099,-73.9963789
-91.8318334,37.9642529,administrative_area_level_1,approximate,"missouri, usa",40.61364,35.9956829,-89.099494,-95.774704
-81.0250784,34.9248667,locality,approximate,"rock hill, sc, usa",35.0148121,34.8708381,-80.9281009,-81.1252191
-115.1398296,36.1699412,locality,approximate,"las vegas, nv, usa",36.3,35.95,-114.95,-115.4
-85.2907896,34.8711879,locality,approximate,"chickamauga, ga 30707, usa",34.891521,34.8605559,-85.2642429,-85.3162689
-81.0348144,34.0007104,locality,approximate,"columbia, sc, usa",34.131598,33.9434199,-80.7041519,-81.170978
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-92.7443578,38.9768651,establishment,rooftop,"221 main st, boonville, mo 65233, usa",38.97821408,38.97551612,-92.74300882,-92.74570678
-90.5787476,41.5094771,locality,approximate,"rock island, il, usa",41.5153321,41.414933,-90.5315339,-90.6534173
-73.4170673,40.6789893,locality,approximate,"amityville, ny 11701, usa",40.692867,40.6516001,-73.4039269,-73.426965
-79.0192997,35.7595731,administrative_area_level_1,approximate,"north carolina, usa",36.5881568,33.7528778,-75.400119,-84.321869
-74.0083189,40.6733676,neighborhood,approximate,"red hook, brooklyn, ny, usa",40.6875047,40.6613687,-73.9950228,-74.0202999
-88.3125738,41.8500284,locality,approximate,"batavia, il, usa",41.8713089,41.8198651,-88.259776,-88.3628459
-81.8661442,28.0582985,colloquial_area,approximate,"central florida, fl, usa",29.521678,27.207769,-80.2635431,-82.908909
-85.8054879,30.1765914,locality,approximate,"panama city beach, fl, usa",30.2967561,30.165091,-85.786163,-85.958015
-90.1994042,38.6270025,locality,approximate,"st. louis, mo, usa",38.774349,38.5318519,-90.166409,-90.320515
-82.2359254,27.044224,locality,approximate,"north port, fl, usa",27.1230031,26.9452549,-82.05739,-82.3521021
-104.990251,39.7392358,locality,approximate,"denver, co, usa",39.9142469,39.614431,-104.6002959,-105.109927
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-120.7401385,47.7510741,administrative_area_level_1,approximate,"washington, usa",49.0024305,45.543541,-116.91558,-124.8489739
-75.1652215,39.9525839,locality,approximate,"philadelphia, pa, usa",40.1379919,39.8670041,-74.9557629,-75.280303
-84.2700179,37.8393332,administrative_area_level_1,approximate,"kentucky, usa",39.147458,36.4971289,-81.9649708,-89.5715089
-117.3754942,33.9806005,locality,approximate,"riverside, ca, usa",34.0195141,33.872517,-117.275174,-117.523882
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-84.5729961,37.8806341,locality,approximate,"nicholasville, ky 40356, usa",37.963316,37.832512,-84.5068149,-84.6277668
-76.5271659,42.0103519,locality,approximate,"waverly, ny 14892, usa",42.036783,41.999702,-76.515579,-76.558264
-79.0079949,35.1414552,locality,approximate,"fort bragg, nc, usa",35.1779931,35.1062248,-78.944666,-79.058407
-122.3320708,47.6062095,locality,approximate,"seattle, wa, usa",47.734145,47.4919119,-122.2244331,-122.4596959
-117.078355,33.01412,establishment,rooftop,"16476 bernardo center dr ste 221, san diego, ca 92128, usa",33.01546898,33.01277102,-117.077006,-117.079704
-78.6568942,37.4315734,administrative_area_level_1,approximate,"virginia, usa",39.466012,36.5407589,-75.1664349,-83.675415
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-101.9188024,34.9803342,locality,approximate,"canyon, tx 79015, usa",35.028577,34.96459,-101.87524,-101.9546821
-111.0937311,39.3209801,administrative_area_level_1,approximate,"utah, usa",42.001618,36.9979031,-109.0410581,-114.0529979
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-85.8241312,38.2856247,locality,approximate,"new albany, in 47150, usa",38.371923,38.257299,-85.7829469,-85.8643851
-77.3645653,35.6055108,establishment,geometric_center,"e 5th st, greenville, nc 27858, usa",35.60685978,35.60416182,-77.36321632,-77.36591428
-101.8312969,35.2219971,locality,approximate,"amarillo, tx, usa",35.2944749,35.109459,-101.6536839,-101.956197
-86.902298,32.3182314,administrative_area_level_1,approximate,"alabama, usa",35.008028,30.144425,-84.888246,-88.4732269
-88.4211785,41.357254,locality,approximate,"morris, il 60450, usa",41.4086529,41.3499179,-88.384509,-88.475053
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-83.1052028,42.4858692,locality,approximate,"madison heights, mi 48071, usa",42.534792,42.4760179,-83.0845229,-83.126375
-91.8318334,35.20105,administrative_area_level_1,approximate,"arkansas, usa",36.4997491,33.0041059,-89.6448379,-94.617919
-88.6217432,41.6458634,locality,approximate,"sandwich, il, usa",41.6781979,41.631262,-88.570177,-88.655928
-104.990251,39.7392358,locality,approximate,"denver, co, usa",39.9142469,39.614431,-104.6002959,-105.109927
-75.1652215,39.9525839,locality,approximate,"philadelphia, pa, usa",40.1379919,39.8670041,-74.9557629,-75.280303
-73.087749,41.6032207,administrative_area_level_1,approximate,"connecticut, usa",42.050587,40.950943,-71.787239,-73.727775
-71.0588305,42.3600709,political,approximate,"boston metropolitan area, ma, usa",43.573012,41.5658509,-70.3225219,-71.8987159
-118.2436849,34.0522342,locality,approximate,"los angeles, ca, usa",34.3373061,33.7036519,-118.1552891,-118.6681759
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-105.0166498,39.613321,locality,approximate,"littleton, co, usa",39.629955,39.5353591,-104.972789,-105.111985
-81.4736377,28.4722475,establishment,geometric_center,"orlando, fl 32819, usa",28.47359648,28.47089852,-81.47228872,-81.47498668
-69.4454689,45.253783,administrative_area_level_1,approximate,"maine, usa",47.459686,42.9171259,-66.8850751,-71.0843341
-92.256572,42.4669324,locality,approximate,"elk run heights, ia, usa",42.476754,42.457443,-92.230953,-92.263578
-84.3879824,33.7489954,locality,approximate,"atlanta, ga, usa",33.8876179,33.6478079,-84.289389,-84.5518189
-87.677251,34.79981,locality,approximate,"florence, al, usa",34.887619,34.778962,-87.575818,-87.7225189
-111.0937311,39.3209801,administrative_area_level_1,approximate,"utah, usa",42.001618,36.9979031,-109.0410581,-114.0529979
-84.3879824,33.7489954,locality,approximate,"atlanta, ga, usa",33.8876179,33.6478079,-84.289389,-84.5518189
-91.8318334,35.20105,administrative_area_level_1,approximate,"arkansas, usa",36.4997491,33.0041059,-89.6448379,-94.617919
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-89.3985283,32.3546679,administrative_area_level_1,approximate,"mississippi, usa",34.9961091,30.146096,-88.097888,-91.6550089
-75.3698895,40.0415996,locality,approximate,"wayne, pa, usa",40.0678659,40.0262428,-75.3526449,-75.4140759
-81.5157535,27.6648274,administrative_area_level_1,approximate,"florida, usa",32.3607674,22.8285924,-77.8049338,-89.8042682
-91.9623327,30.9842977,administrative_area_level_1,approximate,"louisiana, usa",33.019544,28.8551271,-88.758388,-94.043352
-81.5037217,28.7684104,establishment,rooftop,"5722 baptist camp rd, apopka, fl 32712, usa",28.76975938,28.76706142,-81.50237272,-81.50507068
-111.8431068,43.5427278,political,approximate,"idaho falls, id, id, usa",44.058454,43.019385,-111.043997,-112.697408
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-105.5911007,41.3113669,locality,approximate,"laramie, wy, usa",41.336008,41.277327,-105.5279969,-105.697316
-74.1502007,40.5795317,political,approximate,"staten island, ny, usa",40.6518121,40.4773991,-74.0345471,-74.2590899
-76.004923,41.2053599,locality,approximate,"nanticoke, pa 18634, usa",41.220382,41.1838819,-75.9748439,-76.024345
-118.2436849,34.0522342,locality,approximate,"los angeles, ca, usa",34.3373061,33.7036519,-118.1552891,-118.6681759
-112.0407584,43.4926607,locality,approximate,"idaho falls, id, usa",43.553466,43.4319421,-111.9740671,-112.093347
-120.7401385,47.7510741,administrative_area_level_1,approximate,"washington, usa",49.0024305,45.543541,-116.91558,-124.8489739
-71.3824374,42.4072107,administrative_area_level_1,approximate,"massachusetts, usa",42.88679,41.187053,-69.858861,-73.5081419
-114.7420408,44.0682019,administrative_area_level_1,approximate,"idaho, usa",49.0011461,41.9880051,-111.043495,-117.243027
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-111.8431068,43.5427278,political,approximate,"idaho falls, id, id, usa",44.058454,43.019385,-111.043997,-112.697408
-80.8431267,35.2270869,locality,approximate,"charlotte, nc, usa",35.393133,35.0131739,-80.670104,-81.0095539
-80.0942087,26.9342246,locality,approximate,"jupiter, fl, usa",26.9709431,26.8824881,-80.055706,-80.1809688
-119.4179324,36.778261,administrative_area_level_1,approximate,"california, usa",42.0095169,32.528832,-114.131211,-124.482003
-75.1219037,40.1559519,administrative_area_level_3,approximate,"upper moreland township, pa, usa",40.1922811,40.128009,-75.0601529,-75.1428178
-80.5886646,28.0344621,locality,approximate,"palm bay, fl, usa",28.0636951,27.910081,-80.5527901,-80.752988
-83.9207392,35.9606384,locality,approximate,"knoxville, tn, usa",36.067428,35.8494959,-83.688543,-84.161622
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-84.5120196,39.1031182,locality,approximate,"cincinnati, oh, usa",39.2207591,39.051921,-84.3687548,-84.7120481
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-87.0611412,41.4730948,locality,approximate,"valparaiso, in, usa",41.512036,41.4388139,-86.9974599,-87.109371
-88.2825668,42.0354084,locality,approximate,"elgin, il, usa",42.103385,41.9713729,-88.2227729,-88.449438
-75.1652215,39.9525839,locality,approximate,"philadelphia, pa, usa",40.1379919,39.8670041,-74.9557629,-75.280303
-82.907123,40.4172871,administrative_area_level_1,approximate,"ohio, usa",42.327132,38.4034229,-80.5182,-84.8203049
-94.5785667,39.0997265,locality,approximate,"kansas city, mo, usa",39.356662,38.827176,-94.385522,-94.765917
-84.3879824,33.7489954,locality,approximate,"atlanta, ga, usa",33.8876179,33.6478079,-84.289389,-84.5518189
-87.6297982,41.8781136,locality,approximate,"chicago, il, usa",42.023131,41.6443349,-87.523661,-87.9402669
-99.9018131,41.4925374,administrative_area_level_1,approximate,"nebraska, usa",43.0017069,39.999932,-95.30829,-104.053514
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-73.9853261,40.7216921,cafe,rooftop,"251 e houston st, new york, ny 10002, usa",40.72304108,40.72034312,-73.98397712,-73.98667508
-118.2436849,34.0522342,locality,approximate,"los angeles, ca, usa",34.3373061,33.7036519,-118.1552891,-118.6681759
-90.5787476,41.5094771,locality,approximate,"rock island, il, usa",41.5153321,41.414933,-90.5315339,-90.6534173
-84.2940899,34.0753762,locality,approximate,"alpharetta, ga, usa",34.119379,34.0281359,-84.2012181,-84.359188
-111.8338359,41.7369803,locality,approximate,"logan, ut, usa",41.7973389,41.6928089,-111.779731,-111.901876
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-77.0368707,38.9071923,locality,approximate,"washington, dc, usa",38.995548,38.7916449,-76.909393,-77.119759
-86.158068,39.768403,locality,approximate,"indianapolis, in, usa",39.927392,39.632177,-85.9373789,-86.3281211
-76.6121893,39.2903848,locality,approximate,"baltimore, md, usa",39.3722059,39.1972069,-76.5294528,-76.7115191
-98.4842465,39.011902,administrative_area_level_1,approximate,"kansas, usa",40.0045419,36.9930159,-94.588387,-102.0517688
-95.992775,36.1539816,locality,approximate,"tulsa, ok, usa",36.336506,35.968097,-95.6815429,-96.074478
-89.6501481,39.7817213,locality,approximate,"springfield, il, usa",39.874049,39.6536259,-89.5684858,-89.7731769
-86.7816016,36.1626638,locality,approximate,"nashville, tn, usa",36.4054959,35.9677851,-86.5155879,-87.054903
-85.2385527,32.5968028,locality,approximate,"salem, al 36874, usa",32.6062027,32.5874019,-85.2225453,-85.2545601
-78.6381787,35.7795897,locality,approximate,"raleigh, nc, usa",35.971728,35.7158079,-78.471063,-78.8190489
-83.5451934,38.7945166,locality,approximate,"west union, oh 45693, usa",38.813553,38.7672509,-83.5176089,-83.570393
-81.5407793,28.3188815,locality,approximate,"celebration, fl 34747, usa",28.3330871,28.2759889,-81.5212389,-81.5823461
-81.6943605,41.49932,locality,approximate,"cleveland, oh, usa",41.604436,41.390628,-81.5327439,-81.878976
-78.8294768,42.7158927,locality,approximate,"hamburg, ny 14075, usa",42.7397649,42.709159,-78.8128248,-78.860521
-122.2913078,37.8271784,colloquial_area,approximate,"san francisco bay area, ca, usa",38.8642448,36.8941549,-121.208178,-123.632497
-83.9508068,43.4194699,locality,approximate,"saginaw, mi, usa",43.469802,43.3798839,-83.9022848,-83.995164
-94.5785667,39.0997265,locality,approximate,"kansas city, mo, usa",39.356662,38.827176,-94.385522,-94.765917
-86.39027,35.8456213,locality,approximate,"murfreesboro, tn, usa",35.960675,35.7627289,-86.3373659,-86.5035319
-81.6943605,41.49932,locality,approximate,"cleveland, oh, usa",41.604436,41.390628,-81.5327439,-81.878976
-74.0059728,40.7127753,locality,approximate,"new york, ny, usa",40.9175771,40.4773991,-73.7002721,-74.2590899
-86.1349019,40.2671941,administrative_area_level_1,approximate,"indiana, usa",41.761368,37.7717419,-84.784662,-88.097892
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-86.5861037,34.7303688,locality,approximate,"huntsville, al, usa",34.8652061,34.537651,-86.413795,-86.905704
-120.7401385,47.7510741,administrative_area_level_1,approximate,"washington, usa",49.0024305,45.543541,-116.91558,-124.8489739
-77.0436759,38.9080927,establishment,rooftop,"1320 19th st nw, washington, dc 20036, usa",38.90944168,38.90674372,-77.04232692,-77.04502488
-76.8867008,40.2731911,locality,approximate,"harrisburg, pa, usa",40.326688,40.237601,-76.836394,-76.924457
-84.1916069,39.7589478,locality,approximate,"dayton, oh, usa",39.9208229,39.7018339,-84.0929378,-84.3113769
-91.9623327,30.9842977,administrative_area_level_1,approximate,"louisiana, usa",33.019544,28.8551271,-88.758388,-94.043352
-111.0937311,39.3209801,administrative_area_level_1,approximate,"utah, usa",42.001618,36.9979031,-109.0410581,-114.0529979
-86.5804473,35.5174913,administrative_area_level_1,approximate,"tennessee, usa",36.678118,34.9829239,-81.6469,-90.3102978
-96.9841126,32.4752338,establishment,geometric_center,"george hopper rd, midlothian, tx 76065, usa",32.47658278,32.47388482,-96.98276362,-96.98546158
-111.8879909,40.6668916,locality,approximate,"murray, ut, usa",40.684446,40.626023,-111.833666,-111.9310691
-88.7878678,43.7844397,administrative_area_level_1,approximate,"wisconsin, usa",47.3098219,42.4917199,-86.2495479,-92.8894331
-85.7584557,38.2526647,locality,approximate,"louisville, ky, usa",38.38051,37.9971,-85.4051,-85.948441
-94.6030084,34.8955218,locality,approximate,"heavener, ok 74937, usa",34.9188819,34.8658919,-94.5888729,-94.6287519
-81.9498042,28.0394654,locality,approximate,"lakeland, fl, usa",28.1722891,27.952582,-81.838785,-82.0559339
-99.9018131,31.9685988,administrative_area_level_1,approximate,"texas, usa",36.5007041,25.8371638,-93.5080389,-106.6456461
-82.9000751,32.1656221,administrative_area_level_1,approximate,"georgia, usa",35.0006589,30.3555908,-80.751429,-85.6051649
-70.2568189,43.6590993,locality,approximate,"portland, me, usa",43.727658,43.6063629,-70.0769348,-70.3460949
